ID,USERNAME,PASSWORD_HASH,EMAIL,SEX,AGE,AREA,CAREER,CONFIRMED
0500,Jasper3755,pbkdf2:sha256:150000$cGIfBk8s$6680e5354d0951b72e74344d86fb2e0e07249a1f60ff4a81fb5f707f1e4d6d23,jasper37555553@gmail.com.tw,male,63,臺北市,醫療保健及社會工作服,0
0501,Eleanor8332,pbkdf2:sha256:150000$LRIBsCP1$09eb82fe93791f6316f711a270daac8e7c7905796ea9341b6f1804e3c0f1b63c,eleanor83324047@yahoo.com.tw,female,17,澎湖縣,醫療保健及社會工作服,0
0502,Jeffrey1126,pbkdf2:sha256:150000$FASXXmee$9530c0b7489cabec3ee0547a36d2f6a2f9807ed4ff28e8f86ff36f842b90d15d,jeffrey11269333@yahoo.com.tw,male,56,雲林縣,製造業,0
0503,Annie1352,pbkdf2:sha256:150000$mfn1rqtl$b00b3ed3d777a24b9795af69461cd9d8f18a6a112ee205aa2632fa1d32413e3b,annie13528706@yahoo.com.tw,female,45,臺北市,其他,0
0504,Tel9617,pbkdf2:sha256:150000$9rPbZNXa$369752cc79535b224639c03dfac15f8fe48a00757f21c077e3b92f793bcccb3d,tel96175181@yahoo.com.tw,male,59,南投縣,醫療保健及社會工作服,0
0505,Cheryl7049,pbkdf2:sha256:150000$2qFA4ily$b15bd7fea88ca59f86ff59f6e333c3be6a704c01e9bc63eaca830c74a7a30eee,cheryl70492032@gmail.com.tw,female,33,臺東縣,教育業,0
0506,Viola3940,pbkdf2:sha256:150000$BKJyxaIA$f8185cce4efb0d60addf42e3a28bfb99db2450fa9923b50bea034e58bfcf127c,viola39401365@yahoo.com.tw,female,43,新竹市,製造業,0
0507,Vincent3388,pbkdf2:sha256:150000$QWRbcVU9$b4255e391eabc36d81442ec106068c9ac4623a3f48a16d52e7a48e09f3040dce,vincent33885158@gmail.com.tw,male,20,嘉義縣,教育業,0
0508,Pius1711,pbkdf2:sha256:150000$SqqasyJ1$cdac60bf1afe183040a493d19039c005aa00431cbb1adaab55621c9ad4ea0b03,pius17117269@hotmail.com.tw,male,25,屏東縣,其他,0
0509,Sidney8997,pbkdf2:sha256:150000$SUDZ1hOD$36ccd079522554612de320c1d0e7568a915e54252f7070a243177aac519ab5b9,sidney89971656@gmail.com.tw,male,35,臺南市,製造業,0
0510,Clint6558,pbkdf2:sha256:150000$iImd1Qze$6262ac2c628288544748a61eecd7db1aba604029cd9581053633dc281c5a0c07,clint65584710@yahoo.com.tw,male,49,苗栗縣,製造業,0
0511,Christine526,pbkdf2:sha256:150000$LsXOlk7f$b9a1f6a6000aeeda96f7e7b6a3fc0230e5cdd4e7058b0569fa69f32143b6bc15,christine52673604@gmail.com.tw,female,49,臺中市,醫療保健及社會工作服,0
0512,Florrie9916,pbkdf2:sha256:150000$yxXYylQj$494c5800fb8679ff019005de0f840d5786dd8c49fa5a2a9cdc43d9e0457235f8,florrie99161529@gmail.com.tw,female,15,屏東縣,批發及零售業,0
0513,Giles3338,pbkdf2:sha256:150000$Okr0oiiL$9ec7a8ed9a8acd102e1a7ee223d7582021f5f46d0484328fa00434cc486ab918,giles33382669@hotmail.com.tw,male,51,嘉義市,農、林、漁、牧業,0
0514,Rebecca7292,pbkdf2:sha256:150000$1LdUWJJ0$d0374e4088a948bf585c269491dd612d7e91de2b52e3d5094a1460fa7a3fbf27,rebecca72924885@hotmail.com.tw,female,27,桃園市,金融及保險業,0
0515,Sharon1898,pbkdf2:sha256:150000$jqAge9Ve$7282387aa9c57c61ca410b1700a2fcbef9485441a02c84773cd57d5bae7cebfc,sharon18986076@hotmail.com.tw,female,44,高雄市,農、林、漁、牧業,0
0516,Rosalind676,pbkdf2:sha256:150000$dZek50RE$4591fc15ffd1d5e80659f7d5630051d08a846eb8e71c1fbc5d313f4f9e2b7d13,rosalind6763693@yahoo.com.tw,female,34,臺中市,製造業,0
0517,Anne574,pbkdf2:sha256:150000$Pq21bAer$c9812f321b770ff34b6a4404593b00c835dc9ed61a9413fc5d6e529269819e11,anne5748704@yahoo.com.tw,female,63,屏東縣,批發及零售業,0
0518,Quincy1425,pbkdf2:sha256:150000$vIzOtkOK$ad18034e086b1ae6e787a3c1f5630cbe77339ad636c5783c36ccfa466e9bac6b,quincy14251779@gmail.com.tw,male,31,宜蘭縣,農、林、漁、牧業,0
0519,Bryan9475,pbkdf2:sha256:150000$9DtkvJ3f$d9253813db3cd1656987b4235ef74876dabe897cf0a39e88e296d99e06869a60,bryan94757520@hotmail.com.tw,male,66,花蓮縣,其他,0
0520,Pius8634,pbkdf2:sha256:150000$Bdj2nwqH$d39f684dea03c1bd4bcd9203ea67bd0b99145bd4eb0a206741dd052edcc907a0,pius86343099@hotmail.com.tw,male,21,嘉義縣,藝術、娛樂及休閒服務,0
0521,Adam9617,pbkdf2:sha256:150000$2XVewb1d$e37cd6c7e329c2add076012da044a37f04612c41433c203487603ce2c83f275a,adam96173411@hotmail.com.tw,male,38,臺中市,住宿及餐飲業,0
0522,Na'amai2337,pbkdf2:sha256:150000$2J5yFXZv$ad3a6f237c77e2af9ae605441369a8e40752843a62d3263ebd307ebe10ccd11d,na'amai23375861@gmail.com.tw,male,38,彰化縣,醫療保健及社會工作服,0
0523,Desmond4541,pbkdf2:sha256:150000$dNQgTVsF$424a6851f663b4970fd6cad82a0abe317cbd6d58992db2e2caaff1e4a393c0df,desmond45416409@hotmail.com.tw,male,27,宜蘭縣,其他,0
0524,Reuben3582,pbkdf2:sha256:150000$wBUCJ8aD$598b0e3d5fd23a158870cada0cfe76852cc81d9928435b05a52de6e663a46155,reuben35827072@gmail.com.tw,male,61,新北市,醫療保健及社會工作服,0
0525,Hamilton9523,pbkdf2:sha256:150000$aDmC4Ahe$5a9d6645c77c52ea10ef0d3916e06a7517956be4b98eb90aa4e22f2864065d6d,hamilton95239894@yahoo.com.tw,male,30,南投縣,運輸及倉儲業,0
0526,Gwen8885,pbkdf2:sha256:150000$BHCGN1Zy$2df10166297c7f27f348cccbf109752b01d73d2aa1efa94bc9768ba3a3600a99,gwen88858770@gmail.com.tw,female,49,澎湖縣,藝術、娛樂及休閒服務,0
0527,Tim337,pbkdf2:sha256:150000$7chp2Mf6$201f4fedf2437de82156dd6a0f657d51186e95711df151757683446b5e1fefaf,tim3378381@gmail.com.tw,male,30,宜蘭縣,教育業,0
0528,Rosalie4936,pbkdf2:sha256:150000$fRp9stK0$70f3a3901f87ce55f7dd7a46a29f380ef2db128788fbbb2f1c996e0ce9dd20c0,rosalie49365193@hotmail.com.tw,female,64,新北市,教育業,0
0529,Mabel2544,pbkdf2:sha256:150000$uCcte63P$7ed0ac68eba326ca68a6b9712b3084c655756dbb7099d608f106558d27382b2c,mabel25447878@gmail.com.tw,female,54,基隆市,農、林、漁、牧業,0
0530,Mitch1265,pbkdf2:sha256:150000$r5RUxAuC$622a2a8226846c94fef22669dfbf848caf559c323516cf2fbee096848ed1a01a,mitch12659505@yahoo.com.tw,male,57,臺中市,製造業,0
0531,Jerome7129,pbkdf2:sha256:150000$7uc9cMpg$c51a095f566ed496decbf89335a7d7879576a4d57be1c316ea425ef8a3f49ce8,jerome71293148@hotmail.com.tw,male,51,屏東縣,教育業,0
0532,Deirdre4011,pbkdf2:sha256:150000$90ee0a2h$5b7d7423ed4f6b3dc721958617d81c1911dab8a49244258944027f08dc6f8f2f,deirdre40112375@yahoo.com.tw,female,31,臺南市,教育業,0
0533,Des9412,pbkdf2:sha256:150000$bBAt8K18$845fd1e351823ffed32370ca6728f5411cb37d992a2d3f655db16de28c3ad07d,des94125364@hotmail.com.tw,male,40,臺中市,教育業,0
0534,Godfrey7091,pbkdf2:sha256:150000$8TRPriVc$7f45746d224e8e9dd8587428fc0b3ab3ab4712c3dbe41254fb9731c594602df4,godfrey70911344@hotmail.com.tw,male,30,澎湖縣,運輸及倉儲業,0
0535,Josephine528,pbkdf2:sha256:150000$xHSqeBRx$ae36c9b9c9482a89914cf29a0015bb73bc85bb185893042a4048e0297b25e93d,josephine52856264@gmail.com.tw,female,36,澎湖縣,農、林、漁、牧業,0
0536,Kev4294,pbkdf2:sha256:150000$Cg1WfJjk$8a12c733a91e9ea67abdf173655d5b136be3fb2cb944c1fc2491ae14c37624e1,kev42945014@yahoo.com.tw,male,28,宜蘭縣,運輸及倉儲業,0
0537,Jenny380,pbkdf2:sha256:150000$pDlCCzbt$f2616970f18911ef0e903d73b4b2fea6a48dd2c34b67a4056bd308d591b3b661,jenny3803477@yahoo.com.tw,female,54,彰化縣,農、林、漁、牧業,0
0538,Mervyn8138,pbkdf2:sha256:150000$BQc3Tg92$ec2f6966d87b0dad27385338f989804d88d48e4b87f51b93c39cf6ddcbba9225,mervyn81384105@gmail.com.tw,male,51,嘉義市,住宿及餐飲業,0
0539,Warren1821,pbkdf2:sha256:150000$43RBtEsK$dd492846a0d746a3f463abaff538ff3aaf25578877840b6521116656282a804d,warren18212173@yahoo.com.tw,male,67,澎湖縣,教育業,0
0540,Annie4783,pbkdf2:sha256:150000$ZlIiL4Hn$3bc18d60ac432a5cd149d986effc2f6e0dc9584467e98bf9472381363780b703,annie47835163@hotmail.com.tw,female,35,雲林縣,金融及保險業,0
0541,Toni1679,pbkdf2:sha256:150000$LGUDEhcI$475dff6323fbe3cd0c01b089ae4d75bb0fc48c8dd92c0cae6816af0ccd18f422,toni16794095@yahoo.com.tw,female,26,臺南市,農、林、漁、牧業,0
0542,Lilian9583,pbkdf2:sha256:150000$fY4WxkKi$191b0616e530af0d7456d6750a6093932653a30b38890c7b52b472befc404957,lilian95837575@hotmail.com.tw,female,30,南投縣,出版影音及資通訊業,0
0543,Gill3570,pbkdf2:sha256:150000$p4wQKy9Q$7b12e24c7a7e66c3715dd184039418cc3d2239a3256c953ecefa1396ddb9eaa4,gill35708342@hotmail.com.tw,female,21,新北市,藝術、娛樂及休閒服務,0
0544,Murray6863,pbkdf2:sha256:150000$o3f7sJRm$4aac8482282f8ccde2d988967c5a485c14fef1d6b7eeb07edbc558a14efc6a86,murray68633924@yahoo.com.tw,male,34,新竹縣,其他,0
0545,Jan9548,pbkdf2:sha256:150000$e9b51Dvf$804b296582193715fae2f6195d8ac9f573cf7ab32dde165679e43e11b91e280e,jan95489566@gmail.com.tw,female,55,彰化縣,藝術、娛樂及休閒服務,0
0546,Liz3729,pbkdf2:sha256:150000$X38cqD9f$779d8aa0d5bd0425e9e9eccc68db3c027a329a54cdaf4334fb0eacf20a2ae591,liz37294287@yahoo.com.tw,female,44,新竹市,農、林、漁、牧業,0
0547,Terry5892,pbkdf2:sha256:150000$rq47GTQv$60590bf35ac515e36c53eaa7a18470f61970dc9737f6f3bff5785fe58a05ef3c,terry58921967@yahoo.com.tw,male,15,花蓮縣,運輸及倉儲業,0
0548,Cecil3101,pbkdf2:sha256:150000$OdGJ3vOZ$be71f558729852a4779a15f6b7931170c60412ab635a48746fcf07bef3fe317a,cecil31012657@hotmail.com.tw,male,17,高雄市,其他,0
0549,Nicky6017,pbkdf2:sha256:150000$hJfCCWS8$e6ff7f64e70b475d4d0624c5b4b77a9e0499e95a7602ec60ac442b60d071d909,nicky60172643@hotmail.com.tw,female,66,臺中市,金融及保險業,0
0550,Constant6230,pbkdf2:sha256:150000$h2b58Qk1$6e2f8b4f691d618e4e8105c5f9a88f417dd32bd0919e65e7f5c5e7c147b6bec1,constant62309136@yahoo.com.tw,male,41,臺北市,住宿及餐飲業,0
0551,Brandon4419,pbkdf2:sha256:150000$0qMyzzJY$b7b67dbe8764b01d0f3b41b9a99a979dfd5909fd3702bd8881a45b7792f2285c,brandon44191574@hotmail.com.tw,male,15,雲林縣,批發及零售業,0
0552,Mary2162,pbkdf2:sha256:150000$JPJXGgUf$aa31cccd36c76c2ff9ef1d966daeedce3c236c84fb81b304eca161943137b8b3,mary21623129@gmail.com.tw,female,33,高雄市,住宿及餐飲業,0
0553,Hal7252,pbkdf2:sha256:150000$HKl7isu3$9bffe9197b4762a85a1dea58358970572a767b8ab51a9f181914332ba56378dc,hal72522176@gmail.com.tw,male,61,桃園市,出版影音及資通訊業,0
0554,Boris6299,pbkdf2:sha256:150000$A29H2udt$51f0e5f7943c7dbf89b768db7b86fbfa8c7a4fc02b11a7baae192f7f758e6116,boris62993424@gmail.com.tw,male,47,新竹縣,製造業,0
0555,Adolf2589,pbkdf2:sha256:150000$QLOEU5TB$463901c4c48726a00a7726b185ab7eba0df5087dad1fb563de88709572e712e2,adolf25891916@hotmail.com.tw,male,16,雲林縣,運輸及倉儲業,0
0556,Sadie3167,pbkdf2:sha256:150000$NXGpZr0P$684a67c9d12ae9871256c2a0a596349d0546b5206a67c4d2ed0ff9acaa1e8467,sadie31674073@yahoo.com.tw,female,48,宜蘭縣,農、林、漁、牧業,0
0557,Karl7940,pbkdf2:sha256:150000$obmQrEOq$6629efffff7f808fe7a7bf66493b2f67608eea511da4e0e59c5c9caa0ef5fa8e,karl79401556@hotmail.com.tw,male,33,高雄市,出版影音及資通訊業,0
0558,Paula2280,pbkdf2:sha256:150000$7xhKIrJU$e391ef5d66a0d3dc35d965c42440f93a164a4f3fbf30d0a8809b98e87798af8e,paula22806876@gmail.com.tw,female,41,高雄市,製造業,0
0559,Martha1271,pbkdf2:sha256:150000$SnzBIqKi$17e86df500ea0c9a6f5b5e937b9ba69cca47f5d0f0ae8a930da51624f6018de7,martha12719465@yahoo.com.tw,female,57,屏東縣,教育業,0
0560,Osmond2580,pbkdf2:sha256:150000$nIRpNSmK$de099e50e9504c4b39d8bf9685d164d404fb46f095fae11413d4b31ec1c2c752,osmond25802148@gmail.com.tw,male,64,花蓮縣,出版影音及資通訊業,0
0561,Diane3250,pbkdf2:sha256:150000$BfTM45TC$0d01ae265a943777323200cde19d11b17fa2daedd1789885e380194b91542a28,diane32509440@gmail.com.tw,female,16,雲林縣,教育業,0
0562,Geraldine874,pbkdf2:sha256:150000$j3e1PM1i$8cfa2aa53a7da837df1413ea600ee7b9c72746fec4d2799dadffa86844d84875,geraldine87412869@gmail.com.tw,female,16,新竹縣,運輸及倉儲業,0
0563,Eugenia6754,pbkdf2:sha256:150000$f448FOFK$cd5fa6625b42b228df60962dce78efd5ff1f3fbb54b78ef16f42bcb422f8ad03,eugenia67544115@hotmail.com.tw,female,62,嘉義市,藝術、娛樂及休閒服務,0
0564,Vince876,pbkdf2:sha256:150000$MxVLAzfb$7e2d03cfbd0edc9e4fcd6fcf485479eb9587a875824382a44c4aeed0a89b2143,vince8768730@hotmail.com.tw,male,59,花蓮縣,教育業,0
0565,Frankie3243,pbkdf2:sha256:150000$5wo9IHxe$01f0304c79d458eaa5b5bc8789face72937a8b73be6891c5ff4a565ac06ee7f2,frankie32431729@gmail.com.tw,female,19,臺中市,藝術、娛樂及休閒服務,0
0566,Billy2289,pbkdf2:sha256:150000$wrZYn1QX$e7ab82e507b191058c7dcece044b9892b07846efc0e1f8a76a042e646473e7ec,billy22894599@yahoo.com.tw,male,44,南投縣,金融及保險業,0
0567,Crystal2822,pbkdf2:sha256:150000$9W5n9hYI$ecc575350449504081dd09d2d3f4e3cdc4b12273e2b599e7135783066b66bdb5,crystal28229404@hotmail.com.tw,female,52,新北市,其他,0
0568,Barry498,pbkdf2:sha256:150000$DWFJ4iNN$40f477a2ca2150198a8b1eb22015b8ae501d248e8eb505bab33a9d8a2fadc430,barry4984622@yahoo.com.tw,male,57,彰化縣,金融及保險業,0
0569,Terri8785,pbkdf2:sha256:150000$zhWoqm50$6b3d1372c232dad91870996e5862815deab32e395c176db1af5fe55e18c87132,terri87855248@yahoo.com.tw,female,44,嘉義市,運輸及倉儲業,0
0570,Roberta1452,pbkdf2:sha256:150000$EpXRx6NB$c2c661b0a5c417e0112185fc0218f9ccad66741bf877cff8c758ba79e6d90399,roberta14529462@yahoo.com.tw,female,64,屏東縣,住宿及餐飲業,0
0571,Jenny6049,pbkdf2:sha256:150000$oWeIcZeO$e0345989fae65d12bbc418f5d0047bf02378cadd852bdf06b74b45ed52d797bb,jenny60499594@gmail.com.tw,female,56,嘉義市,住宿及餐飲業,0
0572,Robbie6679,pbkdf2:sha256:150000$ymEtLx0Y$8dee9745020dd5860d534a0fe41e15f3bcd9b7b829d0e42f1a73b0e5af2ec338,robbie66794388@hotmail.com.tw,male,46,苗栗縣,藝術、娛樂及休閒服務,0
0573,Bridget2777,pbkdf2:sha256:150000$fDUbyRFM$9ec9087046ef79ae1d8a12a670a74b1292fb7d437e723c734b51316e8517749c,bridget27775387@gmail.com.tw,female,16,臺中市,出版影音及資通訊業,0
0574,Archie2089,pbkdf2:sha256:150000$dM4oBc0v$98f610378e05d2d7696067341cb3fb00f46f8c4fb1ead04bd17dfc02114ef130,archie20895025@gmail.com.tw,male,38,臺北市,住宿及餐飲業,0
0575,Olive2518,pbkdf2:sha256:150000$DD47HTyl$d05877c3e805fa8eeee8c692c4ccdb50fbc9f63e8f3be18c6bd0259aec25ee2b,olive25184586@gmail.com.tw,female,67,嘉義市,金融及保險業,0
0576,Bid11,pbkdf2:sha256:150000$9blp6j7f$474745ef762ed92ead6f9435fc25ab66f4089a57085dfa159ff2faf1094a8bc0,bid111750@yahoo.com.tw,female,65,澎湖縣,醫療保健及社會工作服,0
0577,Iris2264,pbkdf2:sha256:150000$fwocft6I$824504add996e9cdede8e941e0561d5bbd6b9440d8b46a280f61ad33804d660a,iris22642313@hotmail.com.tw,female,63,苗栗縣,出版影音及資通訊業,0
0578,Duke6701,pbkdf2:sha256:150000$Pp7UKVje$2861ee964f6a9a69f18ea3d763e4dba761c000f270bc2894fd86f765b50371b8,duke67017572@hotmail.com.tw,male,45,高雄市,農、林、漁、牧業,0
0579,Kirk6299,pbkdf2:sha256:150000$s67dY2ot$a9f5803bd7cc3b8e7d87c8d0cba6d1cda3427ff4d2b284fc21ab5b8b21238f72,kirk62993779@hotmail.com.tw,male,29,新竹縣,醫療保健及社會工作服,0
0580,Patti9445,pbkdf2:sha256:150000$jeB2wsGH$ed4a0d3248241fe510a4b6cc3dcf8c1b9f2d39bae7953ffe1d9e9dab01f6ad2d,patti94454746@gmail.com.tw,female,65,彰化縣,農、林、漁、牧業,0
0581,Ada8235,pbkdf2:sha256:150000$Se4D2CQu$7fb9032e420711b818dfe223bf03991e5838e94bcf322e2b84cf744cc3ea35b7,ada82355406@yahoo.com.tw,female,25,基隆市,農、林、漁、牧業,0
0582,Fran999,pbkdf2:sha256:150000$0JKQy3XN$7fed7ce22bda677d54cc33842408a312df8e7b2795ed3281a0ce87c9e60a29c8,fran9996333@gmail.com.tw,female,16,南投縣,其他,0
0583,Christine975,pbkdf2:sha256:150000$m6SDOHsk$b1e7ce9d008d57144000e042bb7d9c420ff81af7fcbe6aaf35f72aa9bc58b7f8,christine97508630@hotmail.com.tw,female,27,新北市,運輸及倉儲業,0
0584,Cora9271,pbkdf2:sha256:150000$qxCQ4zFt$bfa446b46ab487844d72817de3a461a113332755af6ae952fddd43ea5ab4cdae,cora92719165@gmail.com.tw,female,21,新竹市,藝術、娛樂及休閒服務,0
0585,Enoch5699,pbkdf2:sha256:150000$qN4ClnE9$3e4f5d553cea587acf5f3ac769549df8c32fe9d820ab8d2635559782c2c8c7fe,enoch56991079@gmail.com.tw,male,43,新竹市,其他,0
0586,Jocelyn5332,pbkdf2:sha256:150000$ZUsjgnbd$4b90ea1b5e170faa01bd55f308830e64939dc87ec01a0579d61477ceb762a76e,jocelyn53326511@gmail.com.tw,female,18,嘉義縣,其他,0
0587,Arnold6449,pbkdf2:sha256:150000$9zlHUmHi$c20f6a599d191197c2187d6d467509b8bf42b9f8463b2b26ae57420b7433130f,arnold64498013@gmail.com.tw,male,20,臺東縣,出版影音及資通訊業,0
0588,Chris4108,pbkdf2:sha256:150000$db53Odzb$d0db202ef6af9e2269ec886746fb885ee7174e67c52e975ad91a1afa96f9c631,chris41085434@yahoo.com.tw,male,68,高雄市,農、林、漁、牧業,0
0589,Emma1173,pbkdf2:sha256:150000$XR6vQDd7$90d3423845a162089f4b9855c01697dcd88306c3bfd38832e55e7f45b61f96c5,emma11735895@gmail.com.tw,female,68,雲林縣,製造業,0
0590,Paddy801,pbkdf2:sha256:150000$Zk3cvvNO$bf127adfa107a4cedc4c402c6932f22527ee55593b0eec45f6d96a57da7f87da,paddy8019223@hotmail.com.tw,male,21,宜蘭縣,出版影音及資通訊業,0
0591,Fergus9026,pbkdf2:sha256:150000$zQVzKIpy$b007014691ccca73d6849681e7185c9f7a6ff06540ad321888aed3d4dac8798c,fergus90268194@yahoo.com.tw,male,19,臺中市,批發及零售業,0
0592,Violet832,pbkdf2:sha256:150000$u9j9rYZg$d6b1a2af39cc3d78c2b90135f5e63dfe5302a661e336c8e65e4a44f3b04d5115,violet8322902@yahoo.com.tw,female,36,臺北市,教育業,0
0593,Nigel6660,pbkdf2:sha256:150000$Kk0vS03a$f9b5282b3093236e32202c1b0a209b051e97fce7c933a77858922bdae7b2dba6,nigel66604976@yahoo.com.tw,male,44,屏東縣,住宿及餐飲業,0
0594,Poll9971,pbkdf2:sha256:150000$3pu4nXQN$2ebf9a9d61f70d26706421d6f7300c4ca68677c41a587f7cc360c4a2b84e4a62,poll99711442@gmail.com.tw,female,51,宜蘭縣,醫療保健及社會工作服,0
0595,Hazel5683,pbkdf2:sha256:150000$iJ9igkhp$a33c567b8f72df7c456d49ea98cf171dba8fa9e46cb31c485f671c3a34a5b895,hazel56832243@gmail.com.tw,female,57,臺東縣,批發及零售業,0
0596,Reg1698,pbkdf2:sha256:150000$qpcmxM1D$fea96a9404c82f0c068ad878add46984694ed4865c2b5fd0605aa74e72954738,reg16987722@gmail.com.tw,male,19,宜蘭縣,製造業,0
0597,Eli9231,pbkdf2:sha256:150000$g0l41KiT$2750befbfe882c7d94822b494dc33f23cfb19d27e9179082a3f6a16e74241571,eli92313871@yahoo.com.tw,male,48,高雄市,出版影音及資通訊業,0
0598,Geoffrey270,pbkdf2:sha256:150000$9Taj6EQs$af3ccf8a69ca7e2913c07740b748c6d7dd43d549adf3b3fdf264c3ae5945694d,geoffrey2701585@yahoo.com.tw,male,53,屏東縣,金融及保險業,0
0599,Gerard5684,pbkdf2:sha256:150000$Guxm7dJh$957b0044b6fc41a1a4df078c7a50039387f70fbf337730296f35ac1a1093c2d3,gerard56846778@yahoo.com.tw,male,20,屏東縣,製造業,0
0600,Doreen1216,pbkdf2:sha256:150000$HoLi9WyZ$5190b96815dac5d52a7d0a351744f7277ff933d8e3d11d7619e4a3ead0881f2d,doreen12168000@gmail.com.tw,female,37,屏東縣,製造業,0
0601,Rosa5939,pbkdf2:sha256:150000$Dpm5Lbx7$dacacd4a2b4e8820ef6583cbc70ef04f441810f4ce27d1acd0ca55ac5ba1e39a,rosa59392414@gmail.com.tw,female,24,臺東縣,其他,0
0602,Adelina3424,pbkdf2:sha256:150000$O6klNgJr$bcddcf3d4e74a971d621511d7dbd8b9e942af5377ba2259a24d37dc7560fab38,adelina34247026@hotmail.com.tw,female,21,彰化縣,金融及保險業,0
0603,Pat70,pbkdf2:sha256:150000$BKigVMCn$445acce7c29e1e9cd0b2844ba4f805e49c6ae9526e38b2121fb49470c607c42b,pat702680@gmail.com.tw,male,64,南投縣,教育業,0
0604,Rod465,pbkdf2:sha256:150000$0hJBjOK6$ae9cdf327b743bcf7916a2551a748f84cbd2ea4ab0abbf618d29f2e5131b31bd,rod4653471@hotmail.com.tw,male,63,臺中市,教育業,0
0605,Florence9078,pbkdf2:sha256:150000$mFwNvj5o$41097b8e3efc1953045f907fe0590f2c929787cb62418ba2be2b449d4efb4f20,florence90785078@hotmail.com.tw,female,46,臺中市,教育業,0
0606,Simon6867,pbkdf2:sha256:150000$MrLb8vKu$39759757556825d6f66243c3a642eca2c22b05f5b9753451b02273ec8c760fbe,simon68677788@hotmail.com.tw,male,17,新竹縣,藝術、娛樂及休閒服務,0
0607,Meg7776,pbkdf2:sha256:150000$KZhkOwPE$82b2df3fdce3b2f29ed368050de603f3e73da225c1bbf022f2cca3c5349db72b,meg77762017@yahoo.com.tw,female,61,雲林縣,農、林、漁、牧業,0
0608,Liz4827,pbkdf2:sha256:150000$9z5nRLvm$535d368b263de151695cac9aaea6c047a3b9e476b74a38221b69d9ad19c67f55,liz48273924@gmail.com.tw,female,56,基隆市,批發及零售業,0
0609,Robert1184,pbkdf2:sha256:150000$6QJ5ojNN$63c8c86d7519273e30edd530769fae2336203dfa343fc385393e9252e00e093a,robert11841819@hotmail.com.tw,male,17,基隆市,教育業,0
0610,Earl855,pbkdf2:sha256:150000$qja9KWeb$f7af5bc8067782aa8971d21d43571d9ffd38e29a6ca13496a0b4654a5fb96ac1,earl8558684@hotmail.com.tw,male,15,屏東縣,教育業,0
0611,Audrey2291,pbkdf2:sha256:150000$znOGnADQ$d2de35b1b4e573ed3830d125de1c72ffa4fb878a7876e149b8d502aac5dcf489,audrey22914382@gmail.com.tw,female,16,臺南市,製造業,0
0612,Gideon1985,pbkdf2:sha256:150000$Kb1tFI9n$d13e2538ecf91caa2c45d0a99c02127bc320cc28f797594f83471982ac7f5d19,gideon19853971@yahoo.com.tw,male,69,新竹縣,其他,0
0613,Gladys8843,pbkdf2:sha256:150000$SKEFJhGU$9b62d23185ba245dc714cf26a8691ff7d1149e97b8cff6503e2091bbf49908cf,gladys88432116@hotmail.com.tw,female,60,桃園市,其他,0
0614,Bertran3370,pbkdf2:sha256:150000$YuN53azR$d43908797c82d7b26eff79d9597251953b407bf69e4f1bc9d09269a5d1b7003a,bertran33703862@hotmail.com.tw,male,37,花蓮縣,製造業,0
0615,Gaston7378,pbkdf2:sha256:150000$SqhLHUkw$b1413cd957815a9fd1a9e885d921efb4f2332046193954c9f630a5294b648f5b,gaston73781803@gmail.com.tw,male,63,桃園市,醫療保健及社會工作服,0
0616,Silvia3738,pbkdf2:sha256:150000$guFG6sCL$9e5c785029fce340a38b0bc984db08aea481754d3179aed0c2235af0253420ef,silvia37383923@gmail.com.tw,female,56,宜蘭縣,運輸及倉儲業,0
0617,Debby6895,pbkdf2:sha256:150000$CEJn8NTx$be8e5577e7158adadfd24c38fd7fa750f99fae490a9348ef2039dd44f0dc8ff4,debby68951105@hotmail.com.tw,female,49,苗栗縣,教育業,0
0618,Nicola2850,pbkdf2:sha256:150000$R6v9E36U$d25428ea563a4e5677f15167a12ccc1e46a255e6cd5c899a3b525b93f194f821,nicola28505868@hotmail.com.tw,female,48,臺中市,運輸及倉儲業,0
0619,Juliana5715,pbkdf2:sha256:150000$IZbQ60I7$6424d94e504a6ba24f5cf69dd03065968f888bac6fbb0e8e23e5e4b486019114,juliana57153784@yahoo.com.tw,female,55,新北市,醫療保健及社會工作服,0
0620,Geraint9297,pbkdf2:sha256:150000$QztxjOKo$53efe31079f5908677c1240ee909db859119d772970339408045dc88e94f4212,geraint92973045@yahoo.com.tw,male,51,高雄市,藝術、娛樂及休閒服務,0
0621,Fiona7139,pbkdf2:sha256:150000$pmkd70Bu$a4835099868b5c6cccf675633ddc59191220c2e527f4e20d3f8545141037835f,fiona71392851@hotmail.com.tw,female,33,桃園市,運輸及倉儲業,0
0622,Florence5296,pbkdf2:sha256:150000$JTSxpI7o$c6e0e8e11f1ca73a664e62c44274d81af01f7b8b9ed5e4aa430d692cce44a138,florence52964916@gmail.com.tw,female,56,臺南市,農、林、漁、牧業,0
0623,Jessy1546,pbkdf2:sha256:150000$8zWlnZRP$a657e873109541759aa3a616d2f9c67849ff11d435f05d40d975613615580fd2,jessy15467293@yahoo.com.tw,male,56,彰化縣,出版影音及資通訊業,0
0624,Pearce2379,pbkdf2:sha256:150000$7Rgoo2l0$2117968146b1bec650df81f04b8a422d32334ef331d803aeee5141b156f12edb,pearce23797525@yahoo.com.tw,male,46,苗栗縣,教育業,0
